time,ax,ay,az,aT
3.1260,0.2930,-0.0815,-1.1166,1.157
3.1380,0.3378,-0.0105,-1.0313,1.085
3.1820,0.2204,0.0034,-0.7696,0.801
3.1840,-0.1438,0.0187,-0.5965,0.614
3.1840,-0.7393,0.0836,-0.7125,1.030
3.1840,-1.4309,0.0673,-0.7040,1.596
3.1860,-1.3231,-0.1307,-0.3785,1.382
3.1970,-1.4192,-0.3240,-0.0223,1.456
3.2060,-0.9536,-0.5184,0.1597,1.097
3.2160,-0.1613,-0.7851,0.3479,0.874
3.2260,0.1902,-0.6686,0.5077,0.861
3.2370,0.1734,-0.4607,0.4663,0.678
3.2790,0.2427,-0.3796,0.0895,0.459
3.2800,0.1839,-0.3233,-0.0355,0.374
3.2800,-0.0589,-0.3723,-0.4645,0.598
3.2800,-0.4355,-0.3312,-0.5483,0.775
3.2860,-0.4852,-0.2905,-0.5099,0.761
3.2960,-0.4966,-0.1587,-0.7305,0.897
3.3060,-0.4387,-0.0569,-0.7708,0.889
3.3160,-0.3257,0.1269,-0.8988,0.964
3.3260,-0.3121,0.1893,-0.9717,1.038
3.3370,-0.3969,0.0529,-0.8302,0.922
3.3900,-0.4191,-0.1151,-0.5041,0.666
3.3910,-0.4644,-0.2937,-0.2230,0.593
3.3910,-0.6338,-0.3758,0.0935,0.743
3.3920,-0.7298,-0.4911,0.4462,0.986
3.3920,-0.6312,-0.5704,0.5053,0.989
3.4000,-0.5559,-0.5145,0.2976,0.814
3.4060,-0.3124,-0.4508,0.2987,0.625
3.4160,0.1100,-0.4687,0.2165,0.528
3.4260,0.3606,-0.4681,-0.0363,0.592
3.4370,0.5641,-0.3882,-0.1698,0.706
3.4920,0.6103,-0.2510,-0.2917,0.721
3.4930,0.5623,-0.1589,-0.2761,0.646
3.4940,0.5053,-0.1754,-0.2289,0.582
3.4940,0.3257,-0.1196,-0.1410,0.375
3.4950,0.5794,-0.3050,0.2677,0.707
3.4960,0.7629,-0.3182,0.2589,0.866
3.5060,0.6383,-0.2799,0.1942,0.724
3.5160,0.6007,-0.3683,0.2947,0.764
3.5260,0.6179,-0.4317,0.2487,0.794
3.5370,0.6574,-0.4425,0.1635,0.809
3.5780,0.7221,-0.3184,0.0188,0.789
3.5790,0.8617,-0.3201,0.0452,0.920
3.5800,0.9732,-0.3760,-0.1552,1.055
